Date, Close/Last, Volume, Open, High, Low
06/28/2019, $137.9, 6154039, $138.57, $139.14, $137.84
06/27/2019, $138.52, 2149824, $138.72, $139.3, $137.95
06/26/2019, $138.52, 2284567, $138.87, $139.68, $138.4073
06/25/2019, $138.36, 2801251, $139.46, $139.55, $138.13
06/24/2019, $139.35, 2186137, $139.2, $140.15, $139.05
06/21/2019, $139.2, 5288759, $138.44, $139.54, $138.39
06/20/2019, $138.85, 3071017, $138.93, $139.54, $138.2
06/19/2019, $137.08, 2382520, $136.43, $138.36, $136.24
06/18/2019, $136.38, 2914698, $135.2, $137.19, $135.2
06/17/2019, $134.95, 2194129, $135.39, $136.03, $134.7
06/14/2019, $135.15, 2193367, $135.44, $135.88, $134.43
06/13/2019, $135.76, 2955419, $135.13, $136.27, $135.09
06/12/2019, $134.87, 2254741, $135.56, $135.94, $134.41
06/11/2019, $135.95, 3407345, $135.32, $136.46, $135.05
06/10/2019, $134.74, 2911327, $134.38, $135.3526, $133.91
06/07/2019, $133.31, 2553398, $132.47, $134.72, $132.21
06/06/2019, $132.22, 2298248, $132.19, $132.65, $130.9
06/05/2019, $131.49, 3161584, $133.38, $133.61, $130.47
06/04/2019, $132.69, 3913535, $129.56, $132.74, $129.085
06/03/2019, $128.27, 4267080, $127.1, $128.56, $127.06
05/31/2019, $126.99, 3539343, $128.44, $128.44, $126.85
05/30/2019, $129.57, 2741880, $129.74, $129.97, $128.93
05/29/2019, $129.69, 3678978, $130, $130.28, $128.32
05/28/2019, $130.46, 4909121, $132.13, $132.64, $130.27
05/24/2019, $132.28, 2596121, $133.53, $134.245, $131.59
05/23/2019, $132.39, 5343437, $135.13, $135.13, $130.44
05/22/2019, $136.35, 1849821, $136, $136.75, $135.7116
05/21/2019, $136.45, 2503504, $136.12, $137.06, $135.79
05/20/2019, $135.12, 3264649, $133.53, $135.43, $132.9308
05/17/2019, $134.32, 2619135, $134.68, $135.41, $133.94
05/16/2019, $135.88, 3017472, $134.74, $136.11, $134.64
05/15/2019, $134.4, 2551009, $132.59, $134.59, $132.37
05/14/2019, $133.31, 3280374, $131.82, $134.32, $131.68
05/13/2019, $131.42, 4958021, $133.28, $133.57, $130.96
05/10/2019, $135.32, 3977686, $134.88, $135.75, $132.42
05/09/2019, $135.34, 4192942, $134.89, $135.5848, $133.03
05/08/2019, $138, 3818909, $137.77, $138.7, $137.13
05/07/2019, $137.64, 4726771, $139.15, $139.51, $136.19
05/06/2019, $140.38, 2793655, $138.3, $140.69, $137.9
05/03/2019, $140.25, 2580034, $139.7, $141, $139.63
05/02/2019, $139.59, 3541352, $140.5, $141.28, $139.41
05/01/2019, $140.56, 3053683, $140.55, $141.81, $140.17
04/30/2019, $140.27, 4195775, $139.11, $140.44, $138.68
04/29/2019, $139.05, 2764845, $139.15, $139.63, $138.81
04/26/2019, $139.44, 2319706, $139.34, $139.89, $138.81
04/25/2019, $138.63, 2910104, $139.7, $139.7482, $137.71
04/24/2019, $139.95, 2628270, $140.6, $141.31, $139.78
04/23/2019, $140.44, 4421083, $139.15, $140.92, $138.9399
04/22/2019, $138.89, 4493876, $139.42, $140.56, $138.48
04/18/2019, $140.33, 4827584, $139, $140.49, $138.7
04/17/2019, $139.11, 12513600, $137.37, $141.98, $136.26
04/16/2019, $145.14, 6234362, $144.4, $145.39, $144.02
04/15/2019, $143.9, 3444614, $144.4, $144.4597, $143.27
04/12/2019, $144.35, 2818340, $144.26, $144.44, $143.7
04/11/2019, $143.78, 2941983, $143.8, $144.11, $143.03
04/10/2019, $143.02, 2674521, $142.2, $143.495, $141.98
04/09/2019, $142.11, 3037700, $142.66, $142.95, $141.84
04/08/2019, $143.39, 2116945, $143.02, $143.42, $142.87
04/05/2019, $143.28, 2730860, $143.29, $143.5, $142.46
04/04/2019, $142.78, 2771087, $143.62, $144.14, $142.54
04/03/2019, $143.63, 2681044, $143.65, $144.22, $143.01
04/02/2019, $143, 2400493, $143.35, $143.95, $142.6
04/01/2019, $143.3, 3811916, $141.51, $143.41, $141.51
03/29/2019, $141.1, 3101419, $140.5, $141.22, $140.15
03/28/2019, $139.92, 2571619, $139.91, $140.44, $139.1
03/27/2019, $139.24, 3091432, $140.41, $140.49, $138.4
03/26/2019, $140.22, 2406340, $139.93, $141.02, $139.42
03/25/2019, $139.18, 2771582, $139.06, $139.91, $138.35
03/22/2019, $139.45, 3877002, $140.97, $141.44, $138.9
03/21/2019, $141.44, 3576952, $139.1, $142.12, $138.88
03/20/2019, $139.6, 3646608, $140.53, $140.7, $138.98
03/19/2019, $140.49, 3454919, $140.96, $141.7024, $140.002
03/18/2019, $140.21, 3267620, $139.83, $140.365, $138.72
03/15/2019, $139.43, 7153180, $139.37, $140.33, $139.23
03/14/2019, $138.79, 2738418, $138.51, $138.94, $138.06
03/13/2019, $138.56, 3168333, $138.05, $139.325, $137.85
03/12/2019, $138.28, 3954350, $138.52, $139.695, $137.86
03/11/2019, $137.71, 3935904, $136.03, $137.73, $135.84
03/08/2019, $135.09, 3773562, $134.21, $135.24, $133.58
03/07/2019, $135.36, 4358264, $136.61, $136.89, $134.6343
03/06/2019, $136.98, 2768250, $138.12, $138.3892, $136.72
03/05/2019, $137.88, 4196775, $138.37, $138.74, $137.555
03/04/2019, $138.43, 3404089, $139.99, $140.08, $137.17
03/01/2019, $139.2, 2979597, $139.31, $140.04, $138.64
02/28/2019, $138.13, 3450137, $138.77, $139.055, $137.72
02/27/2019, $139.17, 2530848, $139.25, $139.57, $138.4007
02/26/2019, $139.72, 3059551, $139.67, $140.49, $139.47
02/25/2019, $139.46, 3193627, $140, $140.47, $139.32
02/22/2019, $139.25, 3111900, $138.73, $139.38, $138.43
02/21/2019, $137.84, 2937236, $137.82, $138.35, $137.35
02/20/2019, $138, 3801087, $138.76, $139.24, $137.2203
02/19/2019, $138.7, 3383978, $137.81, $138.7, $137.36
02/15/2019, $138.03, 3843467, $137.58, $138.185, $137.385
02/14/2019, $136.48, 2789396, $137.17, $137.6019, $136.21
02/13/2019, $137.52, 4252066, $136.92, $137.92, $136.41
02/12/2019, $136.05, 3313222, $135.15, $136.2, $134.86
02/11/2019, $133.99, 3095030, $134.29, $135.15, $133.91
02/08/2019, $133.71, 3156272, $132.34, $133.71, $132.19
02/07/2019, $133.19, 4372136, $133.55, $134.47, $132.12
02/06/2019, $136.32, 4876834, $135.22, $136.65, $135.17
02/05/2019, $135.55, 5396802, $135.28, $135.82, $134.92
02/04/2019, $135.19, 3954689, $134.02, $135.2, $132.99
02/01/2019, $134.1, 3802091, $134.97, $135.2, $133.35
01/31/2019, $134.42, 4880772, $134.45, $134.716, $133.74
01/30/2019, $134.38, 4488827, $134, $135.03, $133.25
01/29/2019, $134.33, 5034563, $134.29, $135.4149, $133.6
01/28/2019, $134.27, 5124522, $133.1, $134.805, $132.58
01/25/2019, $133.97, 5707375, $132.87, $134.44, $132.43
01/24/2019, $132.53, 6310355, $132.63, $133.2054, $131.43
01/23/2019, $132.89, 22051560, $131.37, $135, $130.31
01/22/2019, $122.52, 9734454, $123.3, $123.8, $121.54
01/18/2019, $123.82, 6004928, $123.27, $124.7175, $122.71
01/17/2019, $122.19, 5014762, $120.56, $122.4085, $120.55
01/16/2019, $121.62, 3789197, $121.58, $122, $120.83
01/15/2019, $121.73, 3507503, $120.96, $121.93, $120.82
01/14/2019, $120.39, 5217705, $120.51, $120.6548, $119.7607
01/11/2019, $121.46, 3664065, $121.58, $121.615, $120.2
01/10/2019, $121.79, 3837848, $120.08, $121.86, $119.95
01/09/2019, $120.69, 3619359, $120.91, $121.4, $119.87
01/08/2019, $119.83, 4700622, $119.66, $120.57, $118.98
01/07/2019, $118.15, 3732918, $117.5, $118.83, $116.67
01/04/2019, $117.32, 4430160, $114.91, $117.49, $114.44
01/03/2019, $112.91, 4154119, $114.53, $114.88, $112.69
01/02/2019, $115.21, 4233847, $112.01, $115.98, $111.69
12/31/2018, $113.67, 4981706, $113.33, $114.35, $112.4201
12/28/2018, $113.03, 5116291, $114.22, $114.8, $112.5
12/27/2018, $113.78, 5839611, $109.99, $113.78, $109.4699
12/26/2018, $111.39, 6593685, $108, $111.39, $105.94
12/24/2018, $107.57, 3821376, $109.9, $111, $107.5
12/21/2018, $110.94, 10371780, $112.5, $115.28, $110.44
12/20/2018, $113.02, 8393880, $115.7, $116.45, $111.7
12/19/2018, $116.43, 6912152, $117.15, $120.27, $115.97
12/18/2018, $116.65, 6161819, $116.9, $118.23, $116.02
12/17/2018, $116.1, 7332780, $119.07, $119.78, $115.07
12/14/2018, $119.9, 4552052, $119.5, $121.11, $119.44
12/13/2018, $120.73, 3913588, $121.26, $121.79, $120.17
12/12/2018, $121.16, 3560423, $122.51, $122.88, $121
12/11/2018, $120.89, 4806171, $123.25, $123.81, $120
12/10/2018, $121.13, 6545975, $119.74, $121.6822, $118.52
12/07/2018, $119.34, 6946644, $123.9, $124.05, $118.87
12/06/2018, $123.91, 6917204, $119.72, $123.91, $119.301
12/04/2018, $121.6, 5732774, $124.49, $124.92, $121.33
12/03/2018, $125.31, 5764562, $125.67, $126.59, $124.36
11/30/2018, $124.27, 7250091, $121.66, $124.69, $121.48
11/29/2018, $121.48, 5083509, $122.44, $123.1208, $121.4
11/28/2018, $123, 5103750, $121.01, $123.09, $120.22
11/27/2018, $120.03, 4902206, $118.38, $120.04, $118.37
11/26/2018, $119.56, 4983724, $118.37, $120.25, $118.06
11/23/2018, $117.19, 2334730, $118.09, $118.3382, $116.91
11/21/2018, $118.57, 5333589, $117.61, $119.51, $117.39
11/20/2018, $117.2, 6232010, $118.49, $119.49, $116.6955
11/19/2018, $120.31, 4129149, $121.63, $122.18, $119.77
11/16/2018, $121.57, 4076283, $120.89, $121.85, $120.5405
11/15/2018, $121.44, 5203470, $119.66, $121.44, $119.51
11/14/2018, $120.2, 4753027, $121.11, $121.93, $119.77
11/13/2018, $120.84, 4058494, $121.19, $122.2505, $119.9
11/12/2018, $120.9, 5374419, $123.5, $123.57, $120.65
11/09/2018, $123.54, 6961728, $123.61, $124.57, $121.96
11/08/2018, $123.38, 10392940, $122.66, $124.404, $122.63
11/07/2018, $124.84, 12371100, $123.79, $125.06, $122.33
11/06/2018, $123.12, 9593084, $120.7, $123.81, $120.31
11/05/2018, $120.06, 9127909, $116.1, $120.77, $116
11/02/2018, $115.67, 10507760, $117.51, $117.75, $114.5384
11/01/2018, $116.83, 13619520, $115.5, $117, $115.11
10/31/2018, $115.43, 21631840, $116.49, $116.5, $114.09
10/30/2018, $115.4, 21412910, $120.48, $121.5, $115.15
10/29/2018, $119.64, 20130510, $119.34, $123.95, $118.3
10/26/2018, $124.79, 8758967, $125.21, $125.78, $123.71
10/25/2018, $126.45, 10269570, $127.25, $127.79, $125.14
10/24/2018, $127.21, 5646273, $131.17, $131.69, $127
10/23/2018, $131.21, 6461726, $129.02, $131.9, $128.41
10/22/2018, $130.02, 5629672, $129.58, $130.4379, $128.4
10/19/2018, $129.1, 7720795, $130.65, $131.89, $127.96
10/18/2018, $130.55, 9989208, $132.73, $133.4, $130.04
10/17/2018, $134.05, 18961040, $135.89, $137.15, $133.4193
10/16/2018, $145.12, 8573985, $142.93, $145.45, $141.58
10/15/2018, $141.13, 4611820, $140.38, $142.26, $140.14
10/12/2018, $140.85, 6391828, $141.12, $141.54, $139.08
10/11/2018, $139.02, 8702607, $142.62, $144.19, $138.78
10/10/2018, $142.69, 5272862, $147.5, $147.69, $142.5
10/09/2018, $147.24, 3641387, $148.08, $148.36, $146.93
10/08/2018, $148.39, 3229339, $148.5, $149.07, $147.18
10/05/2018, $149.03, 4602216, $150.9, $151.79, $147.87
10/04/2018, $151.31, 4237519, $151.69, $152.8, $150.36
10/03/2018, $153.22, 3315292, $154, $154.36, $152.8
10/02/2018, $153.75, 3025052, $152.99, $153.84, $152.5
10/01/2018, $153, 3737903, $151.71, $153.42, $151.71
09/28/2018, $151.21, 3305324, $151.16, $151.625, $150.79
09/27/2018, $151.5, 3475431, $152.01, $152.3888, $151.16
09/26/2018, $151.61, 7147572, $152.4, $153.35, $151.34
09/25/2018, $148.91, 4030483, $149.91, $150.41, $148.36
09/24/2018, $150.03, 4215756, $151.1, $151.2, $149.46
09/21/2018, $151.35, 19847660, $151.48, $152.6, $150.74
09/20/2018, $151.15, 5822864, $149.58, $151.38, $149.44
09/19/2018, $149.06, 4246174, $148.63, $149.9599, $148.23
09/18/2018, $148.56, 3413076, $147.76, $148.985, $147.47
09/17/2018, $147.94, 3307740, $148.44, $149.07, $147.77
09/14/2018, $148.33, 3240966, $148.85, $149.3, $147.78
09/13/2018, $148.95, 5150862, $147.35, $149, $147.1179
09/12/2018, $146.57, 4490979, $146.37, $147.98, $146.03
09/11/2018, $146.49, 3374678, $146, $146.99, $145.25
09/10/2018, $145.65, 3335742, $146.6, $147.3, $145.56
09/07/2018, $145.45, 4453753, $145.94, $146.5031, $145.12
09/06/2018, $146.39, 4248781, $146.88, $147.66, $145.54
09/05/2018, $146.66, 3107991, $145.19, $146.75, $145.05
09/04/2018, $145.68, 3090177, $145.98, $146.19, $144.81
08/31/2018, $146.48, 3436359, $145.72, $146.78, $145.5401
08/30/2018, $145.93, 3338329, $147.03, $147.3, $145.25
08/29/2018, $147.54, 2699766, $146.87, $147.93, $146.6
08/28/2018, $146.59, 2449441, $146.95, $146.99, $146.19
08/27/2018, $146.69, 3026798, $146.94, $147.62, $146.52
08/24/2018, $146.04, 2727395, $145.46, $146.0869, $144.87
08/23/2018, $145.37, 2220427, $145.04, $145.52, $144.75
08/22/2018, $145.24, 2246709, $146.01, $146.16, $145.19
08/21/2018, $145.97, 2813028, $147, $147.12, $145.89
08/20/2018, $146.51, 2499398, $146.37, $147.16, $146.15
08/17/2018, $146.06, 2678645, $144.79, $146.39, $144.69
08/16/2018, $145.34, 5250704, $144.37, $145.68, $144.37
08/15/2018, $143.91, 4240961, $142.55, $144, $142
08/14/2018, $143.36, 2860006, $143, $143.82, $142.93
08/13/2018, $142.71, 2858415, $144.15, $144.3, $142.53
08/10/2018, $144.48, 3001883, $144.5, $145.07, $143.88
08/09/2018, $144.77, 3093453, $145.53, $145.94, $144.73
08/08/2018, $146.89, 3580415, $147.33, $147.43, $146.24
08/07/2018, $147.01, 3505622, $146.65, $147.64, $146.35
08/06/2018, $146.03, 3912466, $146.95, $147.2, $145.57
08/03/2018, $147.7, 8053092, $143.24, $147.92, $143
08/02/2018, $142.96, 3836238, $142.86, $143.36, $142.33
08/01/2018, $143.5, 3387120, $144.76, $145.19, $143.34
07/31/2018, $144.93, 5473146, $145.74, $145.8, $144.159
07/30/2018, $145.49, 3450004, $144.8, $146.24, $144.69
07/27/2018, $145.15, 3749286, $146.89, $147.14, $144.66
07/26/2018, $146.71, 4776629, $147.43, $149.27, $146.63
07/25/2018, $146.62, 3628272, $146.01, $146.65, $145.5
07/24/2018, $146.38, 3891462, $146.7, $147.04, $145.92
07/23/2018, $145.7, 3767643, $146.35, $146.7, $145.015
07/20/2018, $146.35, 6411644, $148.58, $148.86, $146.26
07/19/2018, $149.24, 14536290, $147.85, $150.54, $147.25
07/18/2018, $144.52, 6651091, $143.51, $144.8, $142.7351
07/17/2018, $143.49, 5087700, $144.75, $145, $143.34
07/16/2018, $145.46, 3463840, $145.67, $145.79, $144.21
07/13/2018, $145.9, 3062531, $146.45, $146.9799, $145.8
07/12/2018, $146.45, 3096255, $145.85, $146.83, $145.74
07/11/2018, $144.94, 3466858, $144, $146.19, $144
07/10/2018, $144.71, 3721923, $144.51, $145.59, $144.255
07/09/2018, $144.39, 3840834, $142.59, $144.72, $142.47
07/06/2018, $142.48, 2910426, $141.53, $142.94, $141.17
07/05/2018, $141.43, 3684736, $140.48, $141.43, $139.93
07/03/2018, $139.57, 1963232, $140.65, $140.94, $139.3678
07/02/2018, $139.86, 3404522, $138.28, $140.22, $138.2
06/29/2018, $139.7, 3709514, $140.32, $141.359, $139.61
06/28/2018, $140.04, 4523146, $138.1, $140.54, $137.945
06/27/2018, $137.48, 4097173, $139.11, $139.78, $137.45
06/26/2018, $139.08, 4132936, $139.36, $139.8499, $138.33
06/25/2018, $138.79, 8936500, $140.4, $140.4, $138.28
06/22/2018, $141.28, 5978837, $141.64, $141.81, $140.78
06/21/2018, $141.25, 3719842, $142.59, $143.14, $140.83
06/20/2018, $142.63, 3327016, $144.22, $144.52, $142.41
06/19/2018, $143.9, 3480989, $143.12, $144.22, $142.95
06/18/2018, $144.48, 3955267, $144.18, $144.52, $143.14
06/15/2018, $145.39, 9101344, $144.9, $145.47, $143.7
06/14/2018, $145.2, 3278242, $146.65, $146.98, $145.09
06/13/2018, $146.35, 2636788, $146.79, $147.47, $146.2
06/12/2018, $146.87, 2640091, $147.1, $147.52, $146.62
06/11/2018, $146.58, 3187860, $146.62, $147.41, $146.14
06/08/2018, $146.14, 5059360, $145, $146.43, $144.37
06/07/2018, $145.36, 4263362, $145, $146.7, $144.93
06/06/2018, $144.71, 3220131, $144.34, $144.72, $143.54
06/05/2018, $143.7, 2824323, $143.05, $144.08, $143.04
06/04/2018, $143.04, 3032513, $142.3, $143.17, $142.18
06/01/2018, $141.95, 3854463, $142.43, $142.84, $141.62
05/31/2018, $141.31, 6828045, $142.81, $142.81, $141.05
05/30/2018, $142.62, 5109028, $141.9, $143.1, $141.82
05/29/2018, $141.22, 4533961, $142.53, $142.89, $140.21
05/25/2018, $143.64, 4914174, $143.9, $144.57, $143.46
05/24/2018, $144.07, 3398444, $144.39, $144.48, $142.95
05/23/2018, $144.67, 3456319, $144.35, $144.7, $143.48
05/22/2018, $145.09, 2284010, $145.52, $146.204, $145
05/21/2018, $145.49, 2892683, $144.95, $146.04, $144.68
05/18/2018, $144.08, 2677403, $144.47, $144.94, $143.99
05/17/2018, $144.5, 3147105, $144.5, $145.19, $143.77
05/16/2018, $144.63, 3168454, $143.7, $145.0275, $143.27
05/15/2018, $143.74, 4088765, $143.5, $143.99, $142.92
05/14/2018, $144.3, 3214837, $144.47, $145.12, $144.14
05/11/2018, $144.14, 3073144, $144.11, $144.85, $143.58
05/10/2018, $144.24, 3726223, $143.15, $144.33, $143.01
05/09/2018, $142.61, 4190305, $141.9, $143.02, $141.28
05/08/2018, $143, 5365087, $143, $143.507, $142.06
05/07/2018, $143.22, 3659906, $144, $144.32, $142.6403
05/04/2018, $143.91, 4400297, $141.1, $144.35, $140.28
05/03/2018, $141.99, 5016580, $142.13, $142.23, $139.9
05/02/2018, $142.45, 5193157, $144.46, $144.82, $142.07
05/01/2018, $145, 4430144, $144.65, $145.02, $143.47
04/30/2018, $144.96, 4410906, $146.86, $147.38, $144.96
04/27/2018, $146.48, 3200337, $146.84, $147.25, $145.66
04/26/2018, $146.72, 4251898, $146.6, $147.36, $146.2
04/25/2018, $145.94, 7322583, $145.79, $146.4, $144.111
04/24/2018, $145.56, 4915483, $146.51, $147.3, $144.53
04/23/2018, $145.86, 5312680, $145.03, $145.96, $144.33
04/20/2018, $144.9, 8262089, $147.9, $147.97, $144.51
04/19/2018, $147.7, 8066949, $149.19, $149.2072, $146.62
04/18/2018, $148.79, 20366390, $152.14, $152.63, $148.26
04/17/2018, $160.91, 10030300, $158.82, $162, $158.51
04/16/2018, $157.89, 4183034, $157.99, $159.14, $157.67
04/13/2018, $156.71, 3886410, $158.67, $159.22, $155.91
04/12/2018, $158.07, 5632531, $156.75, $158.98, $156.67
04/11/2018, $155.36, 3209656, $154.37, $155.78, $153.88
04/10/2018, $155.39, 3834517, $155.03, $156.605, $154.75
04/09/2018, $152.69, 4410622, $151.8, $154.66, $151.7433
04/06/2018, $150.57, 3672651, $153.46, $153.95, $149.54
04/05/2018, $154.03, 3170798, $154.44, $154.92, $153.34
04/04/2018, $154.12, 4801403, $147.89, $154.47, $147.45
04/03/2018, $149.85, 4134866, $150.8, $151, $148.3
04/02/2018, $150.07, 5136191, $153.34, $153.38, $148.43
03/29/2018, $153.43, 3419328, $153.07, $153.89, $151.08
03/28/2018, $152.52, 3664480, $152.07, $153.86, $151.89
03/27/2018, $151.91, 3875906, $153.95, $154.8697, $151.16
03/26/2018, $153.37, 4102976, $151.21, $153.657, $150.28
03/23/2018, $148.89, 4427791, $152.25, $152.58, $148.541
03/22/2018, $152.09, 4739788, $155, $155.2499, $152
03/21/2018, $156.69, 3481845, $156.57, $158.2, $155.92
03/20/2018, $156.2, 4335687, $157.52, $157.93, $155.29
03/19/2018, $157.35, 5454834, $159.71, $159.8899, $156.45
03/16/2018, $160.26, 9206814, $160.06, $161.98, $159.64
03/15/2018, $159.61, 3863182, $158.71, $161.25, $158.52
03/14/2018, $158.12, 3630206, $160.17, $160.68, $157.74
03/13/2018, $159.32, 4124286, $160.09, $162.1122, $158.81
03/12/2018, $160.26, 5061463, $159.64, $161.02, $158.87
03/09/2018, $159.31, 5019427, $157.47, $159.5825, $157.3
03/08/2018, $156.21, 6391534, $159, $159.57, $155.07
03/07/2018, $158.32, 4312067, $155, $158.83, $154.73
03/06/2018, $155.72, 3592913, $157.28, $157.89, $155.1568
03/05/2018, $156.95, 3670382, $154.12, $157.49, $153.75
03/02/2018, $154.49, 3260903, $152.79, $154.76, $151.88
03/01/2018, $153.81, 4037578, $155.53, $156.9742, $152.79
02/28/2018, $155.83, 3793433, $157.5, $158.1399, $155.8
02/27/2018, $156.55, 4233110, $158.46, $159.78, $156.53
02/26/2018, $158.58, 3598083, $155.81, $158.88, $155.51
02/23/2018, $155.52, 3251395, $154.3, $155.855, $154.07
02/22/2018, $153.18, 4019720, $154.5, $155.04, $152.79
02/21/2018, $153.96, 3724635, $155.43, $156.79, $153.9
02/20/2018, $155.16, 4482762, $155.79, $155.96, $153.87
02/16/2018, $156.18, 4253815, $155.71, $157.7905, $155.69
02/15/2018, $156.01, 5527366, $155.5, $156.86, $153.7
02/14/2018, $154.76, 5474399, $150.19, $155, $150
02/13/2018, $150.75, 4865333, $150.9, $151.179, $149.64
02/12/2018, $151.4, 5839248, $150.9, $152.4, $150.3
02/09/2018, $149.51, 7783434, $148.6, $150.54, $144.3955
02/08/2018, $147.59, 6765434, $152.48, $153.16, $147.5
02/07/2018, $153.85, 6138776, $154.17, $155.34, $153.28
02/06/2018, $155.34, 9854125, $150.29, $155.49, $149.11
02/05/2018, $152.53, 8674946, $157.89, $158.5, $150
02/02/2018, $159.03, 5228394, $161.7, $162, $158.8663
02/01/2018, $162.4, 4431977, $163.19, $164.13, $161.9
01/31/2018, $163.7, 4072020, $163.75, $164.99, $162.761
01/30/2018, $163.62, 4901284, $166.21, $166.77, $163.155
01/29/2018, $166.8, 3514482, $167.45, $168.39, $166.01
01/26/2018, $167.34, 3772739, $166.12, $167.4142, $165.79
01/25/2018, $165.47, 3300971, $165.91, $166.78, $165.19
01/24/2018, $165.37, 5557156, $166.75, $168.72, $164.82
01/23/2018, $166.25, 7460921, $162.82, $166.26, $162.51
01/22/2018, $162.6, 8456949, $161.51, $163.98, $161.11
01/19/2018, $162.37, 21086490, $164.46, $165.4, $161.3
01/18/2018, $169.12, 13427660, $170, $171.13, $168.15
01/17/2018, $168.65, 11671060, $168.01, $169.1253, $167.26
01/16/2018, $163.85, 7589422, $165.1, $165.29, $163.35
01/12/2018, $163.14, 5026753, $164.02, $164.74, $163.03
01/11/2018, $164.2, 3791309, $164.8, $164.94, $163.3
01/10/2018, $164.18, 4168553, $162.91, $164.33, $162.5
01/09/2018, $163.83, 4338857, $163.9, $164.53, $163.06
01/08/2018, $163.47, 5236536, $162.66, $163.905, $161.701
01/05/2018, $162.49, 5179851, $162.44, $162.9, $161.101
01/04/2018, $161.7, 7554257, $159.65, $162.3237, $159.37
01/03/2018, $158.49, 9440508, $157.34, $159.81, $156.33
01/02/2018, $154.25, 4197812, $154.5, $154.81, $153.54
12/29/2017, $153.42, 3324662, $154.17, $154.72, $153.415
12/28/2017, $154.04, 2686841, $153.2, $154.12, $153.2
12/27/2017, $153.13, 2144620, $152.95, $153.18, $152.61
12/26/2017, $152.83, 2478972, $152.51, $153.86, $152.5
12/22/2017, $152.5, 2984926, $151.82, $153, $151.5
12/21/2017, $151.5, 4147873, $153.17, $153.46, $151.49
12/20/2017, $152.95, 3784577, $153.65, $153.89, $152.78
12/19/2017, $153.23, 4116248, $154.05, $154.17, $153.09
12/18/2017, $153.33, 5089588, $153.59, $154.18, $153.21
12/15/2017, $152.5, 11276390, $153.61, $153.8, $152.03
12/14/2017, $154, 4635905, $154.6, $155.11, $153.7
12/13/2017, $153.91, 5658524, $156.6, $156.73, $153.89
12/12/2017, $156.74, 6321525, $155.2, $157.85, $155.16
12/11/2017, $155.41, 4101417, $154.97, $155.89, $154.57
12/08/2017, $154.81, 3474743, $153.94, $155.03, $153.55
12/07/2017, $153.57, 3771139, $154.03, $154.45, $153.26
12/06/2017, $154.1, 3364424, $155.69, $156.22, $154.09
12/05/2017, $155.35, 5067941, $156.45, $156.74, $154.68
12/04/2017, $156.46, 4664064, $155.67, $156.8, $155.07
12/01/2017, $154.76, 5527305, $154.4, $155.02, $152.9125
11/30/2017, $153.97, 6461885, $153.65, $154.41, $153.08
11/29/2017, $153.55, 5095366, $152.81, $153.61, $152.17
11/28/2017, $152.47, 3961716, $152.35, $152.93, $151.7
11/27/2017, $151.98, 3304050, $152.06, $152.49, $151.62
11/24/2017, $151.84, 1193025, $151.95, $152.2, $151.33
11/22/2017, $151.77, 3212788, $152, $152.39, $151.33
11/21/2017, $151.95, 3665087, $151.3, $152.45, $151.2
11/20/2017, $150.51, 5655753, $150.64, $151.95, $149.9
11/17/2017, $148.97, 4876732, $149.34, $150.15, $148.83
11/16/2017, $149.12, 5446079, $147.73, $149.65, $147.5
11/15/2017, $147.1, 4700553, $148, $148.705, $146.211
11/14/2017, $148.89, 3742498, $147.95, $148.97, $147.49
11/13/2017, $148.4, 5104982, $148.88, $149, $147.92
11/10/2017, $149.16, 4306433, $150.65, $150.89, $149.14
11/09/2017, $150.3, 4776316, $149.93, $151.8, $149.86
11/08/2017, $151.57, 4632718, $151.6, $151.7944, $150.28
11/07/2017, $151.35, 3692491, $151.37, $151.51, $150.5
11/06/2017, $150.84, 4498535, $151.77, $151.82, $150.28
11/03/2017, $151.58, 4430810, $153.42, $153.47, $151.49
11/02/2017, $153.35, 3396982, $154.18, $154.49, $152.91
11/01/2017, $154.03, 3236863, $154.1, $154.9, $153.83
10/31/2017, $154.06, 4260973, $154.33, $154.93, $152.93
10/30/2017, $154.36, 4210002, $153.76, $154.59, $152.71
10/27/2017, $153.68, 4895137, $154.54, $154.63, $152.911
10/26/2017, $153.6, 4297634, $154.31, $155.12, $153.54
10/25/2017, $153.5, 6917768, $156.01, $156.37, $153.06
10/24/2017, $155.88, 8175300, $159.65, $159.7, $155.171
10/23/2017, $159.55, 5778231, $162.05, $162.51, $159.54
10/20/2017, $162.07, 7866470, $161.07, $162.48, $159.77
10/19/2017, $160.9, 9910695, $159.8, $160.96, $159.085
10/18/2017, $159.53, 30473410, $157.12, $161.23, $156.95
10/17/2017, $146.54, 6178625, $146.63, $147.12, $146.18
10/16/2017, $146.83, 3041919, $147.22, $147.67, $146.51
10/13/2017, $147.1, 2505942, $147.48, $147.85, $146.94
10/12/2017, $147.03, 3304653, $147.56, $147.89, $146.77
10/11/2017, $147.62, 3701258, $148.4, $148.47, $147.28
10/10/2017, $148.5, 4029617, $147.71, $148.95, $147.65
10/09/2017, $147.39, 2682506, $146.5, $147.79, $146.35
10/06/2017, $146.48, 2620902, $146.64, $146.85, $146.32
10/05/2017, $146.72, 2686485, $146.68, $147.54, $146.48
10/04/2017, $146.48, 2243214, $147, $147.02, $146.11
10/03/2017, $146.78, 2302599, $146.69, $147.1999, $146.34
10/02/2017, $146.66, 2973073, $145.35, $146.865, $145.21
